,tweets,polarity
209,"RT @ChidiNdumnego: @SpokesManAtiku @atiku Even if @Atiku hosted all his supporters on Mars, was it not his money? Since when did being rich",0.375
210,"@AlKholil8 @haikal_hassan Njerite atiku,,,

Hokya,,, hokya,,, ",0.0
211,@rhee_dho Iso po ndes .tapi atiku ambyar e,0.0
212,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
213,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
214,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
215,@bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare https://t.co/E1jfWj0ked,0.0
216,@bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare https://t.co/8qhKtlj2xN,0.0
217,@VOTERIGHT2019 @1Myouths4Atiku  @AtikuObi_19 @DanielOmonze @atiku @Atiku2019_USA https://t.co/Rv4Rdkw42I,0.0
218,@VOTERIGHT2019 @1Myouths4Atiku  @AtikuObi_19 @DanielOmonze @atiku @Atiku2019_USA https://t.co/aHY3XRgeKw,0.0
219,RT @todayng: Fidelis Tapgun: Olusegun Obasanjos endorsement springboard for Atiku Abubakars presidency https://t.co/5UBAmEkNeW,0.0
220,"RT @ManuelsJohnson: @jamynx @AbeebFajobi @daemperor007 @olamifola @muyiwag @TemidayoOlawole @atiku @MBuhari Oh! APC thinking
You guys sho",0.0
221,RT @favourdesimhi: @SpokesManAtiku @atiku Buhari was away in UK for almost 6months on tax payers money and no one was bold enough to sue hi,0.166666666667
222,RT @kenelernest: @SpokesManAtiku @atiku We are atikulating obidiently https://t.co/uZ3Q0nikqp,0.0
223,RT @favourdesimhi: @SpokesManAtiku @atiku Buhari was away in UK for almost 6months on tax payers money and no one was bold enough to sue hi,0.166666666667
224,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
225,You are responsible for what you say and do. You are not responsible for what other people say about you. NB Alhaji https://t.co/zTUBELm5kw,-0.00833333333333
226,@APCUKingdom @PeterGregoryObi @OfficialPDPNig @atiku @NGRPresident @MBuhari https://t.co/lA7lR1w3xz,0.0
227,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
228,"RT @GabrielUdokachi: The four (4) types of Atiku supporters:

1. Educated moron 
2. Factory fitted mumu
3. Crack heads
4. ""Money go flow"" t",-0.8
229,Keep To Your Word On N30k Minimum Wage  Atiku Speaks On Why Buhari Cant Be Trusted https://t.co/ksRFYbzJVj,0.0
230,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
231,RT @kenelernest: @SpokesManAtiku @atiku We are atikulating obidiently https://t.co/uZ3Q0nikqp,0.0
232,Punctuality and success go hand in hand. Being on time means you honor your promises. It builds your self-mastery a https://t.co/8cdzdZeYGK,0.3
233,"RT @toyinleo92: @lucky_mikoyo @jimidisu @RealOlaudah Nahhhh, he has more followers than the stations. He seems to dislike Atiku and cant h",0.5
234,@KakaakiSocial @MemeCentralNG @USIP @MBuhari @PeterGregoryObi @HQNigerianArmy @akaebube @Amaka_Ekwo @AbdulMahmud01 https://t.co/gNR5IX5G4q,0.0
235,RT @todayng: Fidelis Tapgun: Olusegun Obasanjos endorsement springboard for Atiku Abubakars presidency https://t.co/5UBAmEkNeW,0.0
236,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
237,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
238,"VIA VALEN NYANYI""sayang opo koe krungu jerite atiku mengharap engkau kembali""
PENJAGA KONTER Yang NYANYI""sayang opp https://t.co/YsF0w8HTm9",0.0
239,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
240,@umarmuchia @Omo_Alare @atiku @MBuhari @GarShehu @john_danfulani @BuhariCentre @benmurraybruce @nasan4me https://t.co/HzbXTmelWD,0.0
241,@titilayo_maryam @UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 https://t.co/ZJsbdrNXEj,0.0
242,"@APCNigeria @MBuhari God will purnish any Yoruba leader that say PMB and @APCNigeria  are not working, exp they giv https://t.co/SOGhdz8NKU",0.0
243,"RT @LightHo88621303: Why do we waste money trying to produce the Rice we can't, when we can plant more yam and even export same without muc",0.1
244,"RT @Forever_Rayyan: There is so much left to do in nigeria  Rip Yar'adau
@OfficialPDPNig @kcnaija @zinadabo1 @YouthsForAtiku @DanielOm",0.0
245,@adeyanjudeji That is why we are gunning for Apostle Atiku a non Fulani,0.0
246,Let our vote be for the great Alhaji Atiku Abubakar in 2019 tested and trusted https://t.co/YsTm8htHOh,0.8
247,"RT @AdabanijaQomaru: These are the set of people asking for @MBuhari's certificate!!! 
Graduates from American University of Nigeria.
The A",0.0
248,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
249,"God will purnish any Yoruba leader that say PMB and @APCNigeria  are not working, exp they give us a better candida https://t.co/jAj77EcZEE",0.5
250,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
251,"@favourdesimhi @SpokesManAtiku @atiku They are inferior minds, all they do is to discuss Atiku Abubakar who is far https://t.co/2o8QlNCOcG",0.1
252,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
253,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
254,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
255,@antonioguterres @MBuhari @ProfOsinbajo @realDonaldTrump @HazzaBinZayed @KingSalman @KingAbdullahII @BarackObama https://t.co/jC36XtL0QW,0.0
256,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
257,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
258,@hawtcellency @favourdesimhi @SpokesManAtiku @atiku Common sense is never common,-0.075
259,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
260,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
261,"RT @TheMbuhari: Saraki
Tambuwal
Kwankwaso
Atiku
Dogara
Shehu Sani
Dino Melaye

And many others... https://t.co/yZdYIckOA8",0.5
262,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
263,"RT @APCUKingdom: [BREAKING]

Peter Obi [@PeterGregoryObi] SLAMS @OfficialPDPNig and @atiku.

PDP looted and shared Nigeria's commonwealth i",-0.75
264,"RT @iameneji: Atikus Campaign Dilemma 

Small Thread",-0.25
265,"@Nigerianey @SKSolaKuti @MBuhari @atiku Buhari is a disaster, he nothing to offer Nigerian but fraud.",0.0
266,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
267,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
268,@antonioguterres @MBuhari @ProfOsinbajo @realDonaldTrump @HazzaBinZayed @KingSalman @KingAbdullahII @BarackObama https://t.co/MDDvUMwIgl,0.0
269,RT @Angelmichael10s: Nigerian youths are daft and in a few years we gonna be crucifying Atiku if he makes it up there. 4 years ago they was,-0.2
270,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/R59eKDUP6R",0.3
271,@chuks022 @unclescholes123 @OfficialPDPNig @MBuhari @OfficialAPCNg @atiku @GovIfeanyiOkowa @bukolasaraki https://t.co/pyDC0GmM7O,0.0
272,"@SpokesManAtiku @atiku Even if he did, is the money from the Federation account?  We are concerned about making Nig https://t.co/gVqW8QdDGU",0.0
273,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt",0.3
274,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/8YCMIVjDZN",0.3
275,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
276,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/Cl0hnjkhIJ",0.3
277,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
278,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/4zv7RPF4ex",0.3
279,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
280,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/T3ygG047uj",0.3
281,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/isV7dcCvhY",0.3
282,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
283,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/8b5amPBZA8",0.3
284,Fidelis Tapgun: Olusegun Obasanjos endorsement springboard for Atiku Abubakars presidency https://t.co/5UBAmEkNeW,0.0
285,@antonioguterres @MBuhari @ProfOsinbajo @realDonaldTrump @HazzaBinZayed @KingSalman @KingAbdullahII @BarackObama https://t.co/zt5p5vwY0k,0.0
286,"Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/dbFL5c5J0a",0.0
287,"RT @APCUKingdom: [BREAKING]

Peter Obi [@PeterGregoryObi] SLAMS @OfficialPDPNig and @atiku.

PDP looted and shared Nigeria's commonwealth i",-0.75
288,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari-https://t.co/PyhfIcV6wt https://t.co/Ezth3u2G7U",0.3
289,@SpokesManAtiku @Tina_tinny99 @atiku Apc and their hooks of lie. Here they go again and somebody somewhere wants to https://t.co/O9jvRXIEZf,0.2
290,RT @Devcron5: Buhari has brought us to a point where we have become POVERTY capital of the world. Common sense tells us we not only need to,-0.15
291,@chrisOkpokiri @atiku What has Atiku has to offer Nigeria if voted in???,0.0
292,@OfficialPDPNig @MBuhari @OfficialAPCNg @atiku @GovIfeanyiOkowa @bukolasaraki @renoomokri @benmurraybruce https://t.co/YkjZbYKEhu,0.0
293,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
294,"Buhari, Osinbajo collecting hardship allowance while workers are suffering Atiku https://t.co/8kcGOyDjYa https://t.co/JZcWmimyop",0.0
295,@antonioguterres @MBuhari @ProfOsinbajo @realDonaldTrump @HazzaBinZayed @KingSalman @KingAbdullahII @BarackObama https://t.co/TKSelT5dQc,0.0
296,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
297,RT @mike_biafra: Am asking some group of ppl telling  Biafrans to join hand and vote out @MBuhari and vote in @atiku and I want to knw is A,0.0
298,@OlaShinarano Atiku all the way,0.0
299,2019: I will effectively harness and coordinate all efforts and lead Atiku to victory Saraki https://t.co/yC4jwxsvO2,0.6
300,RT @adeyanjudeji: Atiku will win Taraba State by landslide.,0.8
301,"Atiku Needs Crash Course On Economy, Says OduduwaGroup https://t.co/iitXqMq41C https://t.co/nVbucHZhIr",0.0
302,"RT @Tommytwittingno: @mcabbey1 Absolute nonsence, Ugochim wait I have answer for them. There was Cellular network in Nigeria by Mtel a subs",0.2
303,Keep To Your Word On N30k Minimum Wage  Atiku Speaks On Why Buhari Cant Be Trusted https://t.co/2NBMIaafUe,0.0
304,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
305,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/4Eca0gGCHV",0.3
306,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/z38tknJm3u",0.3
307,RT @trueNija: See this supporter of corrupt Nigerians of the @OfficialPDPNig and now turned insane after getting dollars from @atiku they a,-0.75
308,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/A7CjI5cvUG",0.3
309,"RT @iameneji: Atikus Campaign Dilemma 

Small Thread",-0.25
310,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
311,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/f7DrOyRGxu",0.3
312,RT @PremiumTimesng: FACT-CHECK: Did the Economist Magazine really endorse Atiku? https://t.co/v2EhyOpCrK,0.2
313,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/FSDfZCTsjA",0.3
314,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
315,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/Ba2v69qpfe",0.3
316,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/q1UyUtAlLU",0.3
317,"Nigerian workers are the goose that lays the golden egg,  Atiku tells Buhari : https://t.co/AB3ScPeIhw",0.3
318,@jiusng_ Jerite atiku,0.0
319,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
320,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
321,"Buhari, Atiku clash over N30,000 minimum wage https://t.co/W3JALHEnBe https://t.co/etanpixmcx",0.0
322,"RT @princeGiwaA: Stop pretending/Seeking cheap political point as if you care, how well have you treat National Legilative aides that you s",0.2
323,RT @SurvetrackTech: @OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki @renoomok,0.0
324,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
325,RT @J_teapot: The 2019 #GeneralElection in Nigeria is fast shaping up to be 1. #Buhari must go 2. #Buhari must continue 3. #Atiku is the on,0.2
326,"RT @PDPVanguard: Full meaning of @OfficialAPCNg is now (Atiku Please Come 2019) they are now fully Atikulated

Obidiently Atikulated.......",0.35
327,"""Buhari, Atiku clash over N30,000 minimum wage"" https://t.co/uuK2x8DCl0",0.0
328,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
329,RT @UgochiJaneTrump: @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare @babast,0.0
330,"RT @jeffphilips1: Whole thread: Saner climes II

Dont worry, were sending Prof Jega to you, hes free at the moment, Prof Mahmoud is too",0.3
331,@LightHo88621303 @DoDeRightThing @LNCtoday @The_Seeker76 @OfficialS_O_G @benmurraybruce @CaptainArinze @DrJoeAbah https://t.co/rCZ2gjO8c8,0.0
332,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
333,"It's surely not amnesia
dementia or Alzheimer
but I can't remember reading
how APC was to do promised abracadabra
o https://t.co/6YYsGTlXAC",-0.25
334,"RT @jeffphilips1: By the time the Odumakins finish with @atiku, he will not recognize his bank accounts anymore https://t.co/bENPY2Sjdf",0.0
335,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
336,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
337,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
338,"@atiku WHO need you, please not you",0.0
339,RT @mustyy09: Imagine the words of #Zakzaky as your father  #JUSTICE4ZAKZAKY @segalink @john_danfulani @dadiyata @YouthsForAtiku @YemieF,0.0
